63ab513b1d32d2a2f2162ccafa620062ade89fca,DELETE,regular-file,bfg.jar,13465496,
e876133c55cf23ca369f5457a09b23c2ce53443f,DELETE,regular-file,corpus/corpus.csv,2214096,
4f8b22b4655770668fbcf4bd05b913398bd03dbe,DELETE,regular-file,corpus/原始数据.xlsx,2397053,
093a26acd42068c20d28e8153a70c31865560585,DELETE,regular-file,corpus/原始数据合并.txt,8285628,
53e2bc1e9808f2de00f80c82dd7f3a710b4ad7a4,DELETE,regular-file,data/test.tfrecords,2036817,
f313bce7465bf81be8ccbec8aab4edcf308b238d,DELETE,regular-file,data/train.tfrecords,2305712,
ffb21a93242c7187551f4a0f66d23f5580f006d3,DELETE,regular-file,data/validation.tfrecords,2039826,
780efa9f26fe8a89fd969ce0d3ffe28f91965ef1,DELETE,regular-file,readme_source/2018-04-04-10-25-54.png,1500325,
87e3aaa46e707baed09da40c15b7e9f8090850c6,DELETE,regular-file,readme_source/2018-04-04-10-25-59.png,1674994,
