eb479cd673d36a762eeb0cd7ea67026e7073755a,DELETE,regular-file,data/glove.6B.100d.txt,347116733,
3d4e690af2643b4b0a8943dd1e925db63ab179d8,DELETE,regular-file,data/word2vec.npz.npy,136132389,
