63ab513b1d32d2a2f2162ccafa620062ade89fca,DELETE,regular-file,bfg.jar,13465496,
1082bdee0c38a06bc12213742a4584e78fc8eba6,DELETE,regular-file,run/data/events.out.tfevents.1522810552.MacBook-Pro.local,28318353,
b1f5982af3ef07a9a4d267784916978b60e0d63b,DELETE,regular-file,run/data/graph.pbtxt,12789782,
